選舉區,登記日期,姓名,推薦之政黨,備註
屏東縣內埔鄉和興村,2022-08-31,林清雲,無,
屏東縣內埔鄉東寧村,2022-08-30,張擧文,無,
屏東縣內埔鄉豐田村,2022-08-30,黃賢雄,無,
屏東縣內埔鄉豐田村,2022-08-31,陳𠦄于,無,
屏東縣內埔鄉振豐村,2022-08-31,賴傳桂,無,
屏東縣內埔鄉振豐村,2022-09-01,曾德金,無,
屏東縣內埔鄉富田村,2022-08-31,陳淦富,無,
屏東縣內埔鄉竹圍村,2022-09-01,徐冠蓉,無,
屏東縣內埔鄉竹圍村,2022-09-01,林錦富,無,
屏東縣內埔鄉東勢村,2022-08-29,鍾貴郡,無,
屏東縣內埔鄉東片村,2022-08-31,黃日禓,無,
屏東縣內埔鄉上樹村,2022-08-31,黃德欽,無,
屏東縣內埔鄉上樹村,2022-08-31,陳永明,無,
屏東縣內埔鄉老埤村,2022-08-31,郭廷俊,無,
屏東縣內埔鄉中林村,2022-08-31,來慶銘,無,
屏東縣內埔鄉中林村,2022-09-02,鄭永烘,無,
屏東縣內埔鄉龍泉村,2022-08-29,田榮洲,無,
屏東縣內埔鄉龍潭村,2022-08-29,王建新,中國國民黨,
屏東縣內埔鄉建興村,2022-08-31,蘇萬壽,中國國民黨,
屏東縣內埔鄉建興村,2022-08-31,陳進昌,無,
屏東縣內埔鄉建興村,2022-09-02,孫怡祿,無,
屏東縣內埔鄉大新村,2022-09-02,陳永盛,無,
屏東縣內埔鄉黎明村,2022-08-29,楊協進,無,
屏東縣內埔鄉黎明村,2022-08-31,黃永全,無,
屏東縣內埔鄉隘寮村,2022-08-29,潘其良,無,
屏東縣內埔鄉隘寮村,2022-08-29,顏淳勝,無,
屏東縣內埔鄉隘寮村,2022-09-01,黃靖舜,無,
屏東縣內埔鄉水門村,2022-08-31,李麗鳳,無,
屏東縣竹田鄉竹田村,2022-08-31,王勝乾,無,
屏東縣竹田鄉竹田村,2022-09-01,王慶明,無,
屏東縣竹田鄉竹南村,2022-08-29,侯邑縈,無,
屏東縣竹田鄉竹南村,2022-09-01,邱明川,無,
屏東縣竹田鄉糶糴村,2022-09-01,謝睿宸,無,
屏東縣竹田鄉糶糴村,2022-09-01,謝棨忠,無,
屏東縣竹田鄉履豐村,2022-08-31,邱光榮,無,
屏東縣竹田鄉頭崙村,2022-08-31,黃正仁,無,
屏東縣竹田鄉頭崙村,2022-09-01,李秋振,無,
屏東縣竹田鄉頭崙村,2022-09-01,李財興,無,
屏東縣竹田鄉二崙村,2022-09-02,李毅仁,無,
屏東縣竹田鄉二崙村,2022-09-02,林淑姬,無,
屏東縣竹田鄉美崙村,2022-08-29,邱增輝,無,
屏東縣竹田鄉美崙村,2022-08-31,劉眞海,無,
屏東縣竹田鄉美崙村,2022-09-01,邱盛泉,無,
屏東縣竹田鄉南勢村,2022-09-01,張鑑昌,無,
屏東縣竹田鄉西勢村,2022-09-01,陳文欽,無,
屏東縣竹田鄉西勢村,2022-09-01,黃順泰,無,
屏東縣竹田鄉西勢村,2022-09-01,方彥興,無,
屏東縣竹田鄉西勢村,2022-09-01,李巍家,無,
屏東縣竹田鄉西勢村,2022-09-01,劉運富,無,
屏東縣竹田鄉西勢村,2022-09-02,林銘政,無,
屏東縣竹田鄉福田村,2022-09-01,李錦絨,無,
屏東縣竹田鄉福田村,2022-09-02,陳懋楠,無,
屏東縣竹田鄉永豐村,2022-08-31,藍足珍,無,
屏東縣竹田鄉永豐村,2022-09-01,傅清和,無,
屏東縣竹田鄉六巷村,2022-09-01,蔡添貴,無,
屏東縣竹田鄉泗洲村,2022-08-30,羅進發,無,
屏東縣竹田鄉泗洲村,2022-08-31,陳文發,無,
屏東縣竹田鄉大湖村,2022-09-01,鄧定輝,無,
屏東縣竹田鄉大湖村,2022-09-02,宋金治,無,
屏東縣竹田鄉鳳明村,2022-08-30,陳順興,無,
屏東縣竹田鄉鳳明村,2022-09-02,林茂藤,無,
屏東縣新埤鄉新埤村,2022-09-01,馮招金,無,
屏東縣新埤鄉新埤村,2022-09-01,王秀鏵,無,
屏東縣新埤鄉新埤村,2022-09-02,陳淑昭,無,
屏東縣新埤鄉建功村,2022-08-29,孔德成,無,
屏東縣新埤鄉打鐵村,2022-08-29,林偉政,無,
屏東縣新埤鄉打鐵村,2022-08-29,黃維海,無,
屏東縣新埤鄉南豐村,2022-08-31,曾清和,無,
屏東縣新埤鄉南豐村,2022-09-01,林秋奎,無,
屏東縣新埤鄉萬隆村,2022-08-31,賴鍾達,無,
屏東縣新埤鄉萬隆村,2022-09-02,潘宗和,無,
屏東縣新埤鄉箕湖村,2022-09-01,曹秀英,無,
屏東縣新埤鄉箕湖村,2022-09-02,潘秀輝,無,
屏東縣新埤鄉箕湖村,2022-09-02,王永豐,無,
屏東縣新埤鄉餉潭村,2022-08-29,潘德生,無,
屏東縣新埤鄉餉潭村,2022-08-29,潘宏嘉,無,
屏東縣新埤鄉餉潭村,2022-08-31,潘吉實,無,
屏東縣枋寮鄉枋寮村,2022-08-31,方榮村,中國國民黨,
屏東縣枋寮鄉枋寮村,2022-08-31,葉德耀,無,
屏東縣枋寮鄉枋寮村,2022-09-01,許順彰,無,
屏東縣枋寮鄉新龍村,2022-08-31,郭甫男,無,
屏東縣枋寮鄉保生村,2022-08-29,葉錦陽,無,
屏東縣枋寮鄉保生村,2022-08-31,許來文,無,
屏東縣枋寮鄉中寮村,2022-08-29,吳憲陽,無,
屏東縣枋寮鄉中寮村,2022-08-29,柯宏騰,無,
屏東縣枋寮鄉安樂村,2022-08-29,林秋貴,無,
屏東縣枋寮鄉安樂村,2022-08-31,陳清好,無,
屏東縣枋寮鄉隆山村,2022-08-29,楊順益,無,
屏東縣枋寮鄉隆山村,2022-09-01,葉順治,無,
屏東縣枋寮鄉天時村,2022-08-29,蘇文典,無,
屏東縣枋寮鄉天時村,2022-09-01,李連福,無,
屏東縣枋寮鄉地利村,2022-08-29,陳清溪,無,
屏東縣枋寮鄉地利村,2022-09-01,陳有東,無,
屏東縣枋寮鄉人和村,2022-08-29,陳惠珠,無,
屏東縣枋寮鄉人和村,2022-09-02,陳燦森,無,
屏東縣枋寮鄉內寮村,2022-09-01,王正榮,無,
屏東縣枋寮鄉內寮村,2022-09-02,李潘枝欉,無,
屏東縣枋寮鄉新開村,2022-08-30,林淑娥,無,
屏東縣枋寮鄉太源村,2022-08-29,黃文豐,無,
屏東縣枋寮鄉太源村,2022-08-31,潘泳福,無,
屏東縣枋寮鄉太源村,2022-09-01,潘光爛,無,
屏東縣枋寮鄉玉泉村,2022-08-29,潘冠印,無,
屏東縣枋寮鄉玉泉村,2022-09-01,潘佳豪,無,
屏東縣枋寮鄉東海村,2022-08-29,張連雄,無,
屏東縣枋寮鄉東海村,2022-08-31,張堉衫,無,
屏東縣枋寮鄉東海村,2022-09-01,黃鳳義,無,
屏東縣枋寮鄉大庄村,2022-08-29,盧萬成,無,
屏東縣新園鄉瓦磘村,2022-09-02,李怡欣,無,
屏東縣新園鄉仙吉村,2022-08-30,蔡東清,無,
屏東縣新園鄉仙吉村,2022-09-01,黃楊麗銀,無,
屏東縣新園鄉田洋村,2022-08-29,歐麗雪,無,
屏東縣新園鄉田洋村,2022-09-01,蔡金鐘,無,
屏東縣新園鄉港墘村,2022-09-01,李燈標,無,
屏東縣新園鄉港墘村,2022-09-02,黃福來,無,
屏東縣新園鄉內庄村,2022-09-01,陳啟惠,無,
屏東縣新園鄉新東村,2022-08-29,陳威宏,無,
屏東縣新園鄉新東村,2022-09-02,許朝景,無,
屏東縣新園鄉新園村,2022-08-30,鄭又中,無,
屏東縣新園鄉新園村,2022-08-30,鄭智文,無,
屏東縣新園鄉新園村,2022-09-01,蔡政璋,無,
屏東縣新園鄉烏龍村,2022-08-30,楊坤崙,無,
屏東縣新園鄉興龍村,2022-08-31,郭德興,無,
屏東縣新園鄉中洲村,2022-08-31,林其芳,無,
屏東縣新園鄉南龍村,2022-08-29,李鳳榮,無,
屏東縣新園鄉南龍村,2022-08-30,郭坤朗,無,
屏東縣新園鄉南龍村,2022-08-31,阮隆山,無,
屏東縣新園鄉港西村,2022-09-01,黃錦,無,
屏東縣新園鄉港西村,2022-09-01,方泰翔,無,
屏東縣新園鄉港西村,2022-09-01,潘天輝,無,
屏東縣新園鄉五房村,2022-08-31,蔡明智,無,
屏東縣新園鄉鹽埔村,2022-08-29,何有量,無,
屏東縣新園鄉共和村,2022-09-01,黃丹鶯,無,
屏東縣崁頂鄉崁頂村,2022-08-30,鄭雅陽,無,
屏東縣崁頂鄉崁頂村,2022-08-31,周美宏,無,
屏東縣崁頂鄉崁頂村,2022-09-01,蘇明智,無,
屏東縣崁頂鄉園寮村,2022-08-30,鄭光明,無,
屏東縣崁頂鄉園寮村,2022-08-31,許月雲,無,
屏東縣崁頂鄉圍內村,2022-08-29,劉松美,無,
屏東縣崁頂鄉力社村,2022-08-29,陳丁富,無,
屏東縣崁頂鄉力社村,2022-08-31,邱基田,無,
屏東縣崁頂鄉洲子村,2022-09-01,陳寶玉,無,
屏東縣崁頂鄉北勢村,2022-08-31,張江海,無,
屏東縣崁頂鄉北勢村,2022-09-01,李文峯,無,
屏東縣崁頂鄉越溪村,2022-08-29,周合昇,無,
屏東縣崁頂鄉越溪村,2022-09-01,蘇國城,無,
屏東縣崁頂鄉港東村,2022-08-31,徐秀如,無,
屏東縣崁頂鄉港東村,2022-09-02,陳素琴,無,
屏東縣林邊鄉林邊村,2022-09-01,姚源明,無,
屏東縣林邊鄉林邊村,2022-09-02,蔡宜閔,無,
屏東縣林邊鄉光林村,2022-08-29,劉益昌,無,
屏東縣林邊鄉光林村,2022-09-01,陳清華,無,
屏東縣林邊鄉仁和村,2022-08-31,盧麗美,無,
屏東縣林邊鄉中林村,2022-08-31,陳慶謀,無,
屏東縣林邊鄉永樂村,2022-08-31,蔡玉心,無,
屏東縣林邊鄉水利村,2022-08-30,鄭秉富,無,
屏東縣林邊鄉水利村,2022-08-31,張志陽,無,
屏東縣林邊鄉崎峯村,2022-08-29,甘國興,無,
屏東縣林邊鄉崎峯村,2022-08-31,陳淇峰,無,
屏東縣林邊鄉田厝村,2022-08-31,許文正,無,
屏東縣林邊鄉竹林村,2022-08-31,鄭甘德,無,
屏東縣林邊鄉竹林村,2022-08-31,蘇福仁,無,
屏東縣林邊鄉鎮安村,2022-08-31,謝坤霖,無,
屏東縣南州鄉溪洲村,2022-08-31,蕭耀武,無,
屏東縣南州鄉溪南村,2022-08-29,陳信雄,無,
屏東縣南州鄉溪南村,2022-09-02,蔡順得,無,
屏東縣南州鄉溪南村,2022-09-02,郭中聞,無,
屏東縣南州鄉溪南村,2022-09-02,陳素燕,無,
屏東縣南州鄉仁里村,2022-09-01,謝文田,無,
屏東縣南州鄉溪北村,2022-08-30,曹國權,無,
屏東縣南州鄉溪北村,2022-09-01,吳美惠,無,
屏東縣南州鄉七塊村,2022-09-01,蔡名長,無,
屏東縣南州鄉七塊村,2022-09-01,陳永南,無,
屏東縣南州鄉萬華村,2022-09-01,林志明,無,
屏東縣南州鄉萬華村,2022-09-02,張順財,無,
屏東縣南州鄉米崙村,2022-08-31,鄧木隆,無,
屏東縣南州鄉米崙村,2022-09-01,林聰明,無,
屏東縣南州鄉壽元村,2022-08-31,潘景裕,無,
屏東縣南州鄉同安村,2022-08-31,林素玲,無,
屏東縣南州鄉南安村,2022-08-31,黃江旗,無,
屏東縣佳冬鄉佳冬村,2022-08-29,賴神公,無,
屏東縣佳冬鄉佳冬村,2022-08-31,羅瑞蘭,無,
屏東縣佳冬鄉六根村,2022-08-29,楊浩逸,民主進步黨,
屏東縣佳冬鄉賴家村,2022-08-29,王薏蘋,民主進步黨,
屏東縣佳冬鄉賴家村,2022-08-30,葉景清,無,
屏東縣佳冬鄉萬建村,2022-08-30,黃鳳凰,無,
屏東縣佳冬鄉萬建村,2022-08-31,林國榮,無,
屏東縣佳冬鄉石光村,2022-08-31,陳新香,無,
屏東縣佳冬鄉石光村,2022-08-31,劉金亭,無,
屏東縣佳冬鄉玉光村,2022-08-31,曾清香,無,
屏東縣佳冬鄉玉光村,2022-09-02,戴哲倫,無,
屏東縣佳冬鄉昌隆村,2022-08-31,戴張月英,無,
屏東縣佳冬鄉豐隆村,2022-08-31,戴沐雄,無,
屏東縣佳冬鄉大同村,2022-09-01,林載興,無,
屏東縣佳冬鄉羌園村,2022-08-29,陳桂玉,無,
屏東縣佳冬鄉燄溫村,2022-09-01,周萬成,無,
屏東縣佳冬鄉塭豐村,2022-09-02,李明杰,無,
屏東縣琉球鄉本福村,2022-09-01,蘇新富,無,
屏東縣琉球鄉本福村,2022-09-01,黃志明,無,
屏東縣琉球鄉中福村,2022-08-29,李進成,無,
屏東縣琉球鄉中福村,2022-09-01,曾鳳龍,無,
屏東縣琉球鄉漁福村,2022-08-30,陳志輝,無,
屏東縣琉球鄉漁福村,2022-08-31,黃加郎,無,
屏東縣琉球鄉大福村,2022-08-29,洪志忠,無,
屏東縣琉球鄉大福村,2022-08-29,洪慶祥,無,
屏東縣琉球鄉大福村,2022-08-30,陳志隆,無,
屏東縣琉球鄉大福村,2022-09-01,洪永程,無,
屏東縣琉球鄉南福村,2022-08-29,彭麗桂,無,
屏東縣琉球鄉天福村,2022-08-31,洪陳美珍,無,
屏東縣琉球鄉天福村,2022-08-31,陳拔山,無,
屏東縣琉球鄉上福村,2022-09-01,許保吉,無,
屏東縣琉球鄉杉福村,2022-09-01,陳許桂雲,無,
屏東縣琉球鄉杉福村,2022-09-02,陳宏鈞,無,
屏東縣車城鄉福興村,2022-09-01,王伯超,無,
屏東縣車城鄉福興村,2022-09-02,廖美鴦,無,
屏東縣車城鄉福興村,2022-09-02,黃瑞龍,無,
屏東縣車城鄉福安村,2022-09-01,王俊貿,無,
屏東縣車城鄉田中村,2022-08-30,林仁傑,無,
屏東縣車城鄉田中村,2022-08-31,王銀清,無,
屏東縣車城鄉田中村,2022-09-01,許雯敏,無,
屏東縣車城鄉海口村,2022-08-29,王林春葉,無,
屏東縣車城鄉統埔村,2022-08-30,林明芳,無,
屏東縣車城鄉溫泉村,2022-09-01,林明潮,無,
屏東縣車城鄉溫泉村,2022-09-02,洪朝勝,無,
屏東縣車城鄉保力村,2022-09-01,張明文,無,
屏東縣車城鄉保力村,2022-09-02,賴釗儒,無,
屏東縣車城鄉新街村,2022-08-29,李永順,無,
屏東縣車城鄉新街村,2022-09-01,葉輝良,無,
屏東縣車城鄉埔墘村,2022-08-30,陳清木,無,
屏東縣車城鄉埔墘村,2022-09-01,林清泉,無,
屏東縣車城鄉射寮村,2022-08-30,李欽忠,無,
屏東縣車城鄉射寮村,2022-09-01,林昆明,無,
屏東縣車城鄉後灣村,2022-08-30,王慶三,無,
屏東縣車城鄉後灣村,2022-09-01,許明仁,無,
屏東縣滿州鄉滿州村,2022-08-30,吳文惠,無,
屏東縣滿州鄉滿州村,2022-08-31,張勝,無,
屏東縣滿州鄉滿州村,2022-09-02,王德成,無,
屏東縣滿州鄉里德村,2022-09-02,潘志成,無,
屏東縣滿州鄉里德村,2022-09-02,林智強,無,
屏東縣滿州鄉永靖村,2022-09-02,潘玉樹,無,
屏東縣滿州鄉永靖村,2022-09-02,林育緒,無,
屏東縣滿州鄉港口村,2022-09-02,賴志吉,無,
屏東縣滿州鄉响林村,2022-08-29,邱琦峰,無,
屏東縣滿州鄉長樂村,2022-08-31,陳恒茂,無,
屏東縣滿州鄉長樂村,2022-09-01,徐振章,無,
屏東縣滿州鄉長樂村,2022-09-02,傅進榮,無,
屏東縣滿州鄉九棚村,2022-08-29,劉怡邑,無,
屏東縣滿州鄉九棚村,2022-08-30,楊宗賢,無,
屏東縣滿州鄉港仔村,2022-08-29,朱進男,無,
屏東縣滿州鄉港仔村,2022-08-31,陳泰佑,無,
屏東縣枋山鄉枋山村,2022-08-30,何正光,無,
屏東縣枋山鄉枋山村,2022-09-01,徐明和,無,
屏東縣枋山鄉加祿村,2022-08-30,鄭南成,無,
屏東縣枋山鄉加祿村,2022-09-01,郭昌達,無,
屏東縣枋山鄉楓港村,2022-08-30,林榮吉,無,
屏東縣枋山鄉善餘村,2022-08-29,林忠賢,無,
屏東縣枋山鄉善餘村,2022-09-01,林智惠,無,
屏東縣枋山鄉善餘村,2022-09-02,溫永權,無,
屏東縣三地門鄉三地村,2022-09-02,唐有財,無,
屏東縣三地門鄉三地村,2022-09-02,達步呢步呢.拉樂歌安Tabunbun.Lalegean,無,
屏東縣三地門鄉達來村,2022-09-01,董吉正,無,
屏東縣三地門鄉德文村,2022-08-29,劉明義,無,
屏東縣三地門鄉德文村,2022-08-31,柯文行,無,
屏東縣三地門鄉德文村,2022-09-01,杜英寬,無,
屏東縣三地門鄉德文村,2022-09-02,陳順歸,無,
屏東縣三地門鄉大社村,2022-08-29,白春香,無,
屏東縣三地門鄉大社村,2022-08-31,侯虎雄,無,
屏東縣三地門鄉賽嘉村,2022-08-29,張志宏,無,
屏東縣三地門鄉賽嘉村,2022-08-31,曾順金,無,
屏東縣三地門鄉口社村,2022-08-29,邱福隆,無,
屏東縣三地門鄉口社村,2022-08-29,陳進桂,無,
屏東縣三地門鄉口社村,2022-09-01,宋造福,無,
屏東縣三地門鄉馬兒村,2022-08-29,李文俊,無,
屏東縣三地門鄉馬兒村,2022-09-02,陳惠美Tuquljingid Kidul,無,
屏東縣三地門鄉安坡村,2022-08-31,徐光輝,無,
屏東縣三地門鄉安坡村,2022-09-01,曾立志,無,
屏東縣三地門鄉青山村,2022-08-29,潘生貴,無,
屏東縣三地門鄉青山村,2022-09-02,桑清泉,無,
屏東縣三地門鄉青葉村,2022-09-01,何梅惠,無,
屏東縣三地門鄉青葉村,2022-09-01,杜松順,無,
屏東縣霧臺鄉霧台村,2022-08-31,盧忠勤,無,
屏東縣霧臺鄉阿禮村,2022-08-29,唐佳豐,無,
屏東縣霧臺鄉阿禮村,2022-09-01,羅春男,中國國民黨,
屏東縣霧臺鄉吉露村,2022-08-29,巴淑香,無,
屏東縣霧臺鄉大武村,2022-08-31,麥庸正,無,
屏東縣霧臺鄉大武村,2022-09-01,歐光夫,無,
屏東縣霧臺鄉佳暮村,2022-09-01,徐仁輝,無,
屏東縣霧臺鄉好茶村,2022-09-01,柯連登,無,
屏東縣霧臺鄉好茶村,2022-09-02,陳啟川,無,
屏東縣瑪家鄉瑪家村,2022-09-01,唐建生,無,
屏東縣瑪家鄉北葉村,2022-08-31,王福生,無,
屏東縣瑪家鄉北葉村,2022-09-01,馮文明,無,
屏東縣瑪家鄉凉山村,2022-08-29,潘信福,無,
屏東縣瑪家鄉凉山村,2022-09-01,卓永勝,無,
屏東縣瑪家鄉佳義村,2022-09-01,高勝輝,無,
屏東縣瑪家鄉排灣村,2022-08-30,達布拉法卡夫,無,
屏東縣瑪家鄉排灣村,2022-08-31,麥虎飛,無,
屏東縣瑪家鄉排灣村,2022-08-31,顏文進,無,
屏東縣瑪家鄉三和村,2022-09-01,吳俊雄,無,
屏東縣瑪家鄉三和村,2022-09-01,董賢明,無,
屏東縣瑪家鄉三和村,2022-09-02,盧惠琳,無,
屏東縣泰武鄉佳平村,2022-08-31,尤梅玲,無,
屏東縣泰武鄉佳平村,2022-09-01,曾高聖杰,無,
屏東縣泰武鄉佳平村,2022-09-01,潘明良,無,
屏東縣泰武鄉武潭村,2022-08-31,劉安生,無,
屏東縣泰武鄉平和村,2022-08-31,年平,無,
屏東縣泰武鄉平和村,2022-09-01,孫錦文,無,
屏東縣泰武鄉佳興村,2022-09-01,楊信道,無,
屏東縣泰武鄉泰武村,2022-09-02,郭茂源Bachake.Amulie,無,
屏東縣泰武鄉萬安村,2022-08-31,陳正順,無,
屏東縣泰武鄉萬安村,2022-09-02,葉玉貞,無,
屏東縣泰武鄉萬安村,2022-09-02,潘孝得,無,
屏東縣來義鄉來義村,2022-09-01,洪嘉明,無,
屏東縣來義鄉義林村,2022-09-01,宗健邦,無,
屏東縣來義鄉丹林村,2022-08-29,辛榮輝,無,
屏東縣來義鄉丹林村,2022-08-31,沈鄧臣生,無,
屏東縣來義鄉古樓村,2022-09-01,趙志強,無,
屏東縣來義鄉古樓村,2022-09-02,連瑞楨,無,
屏東縣來義鄉文樂村,2022-08-29,陸旨成,無,
屏東縣來義鄉文樂村,2022-09-02,孔志強,無,
屏東縣來義鄉望嘉村,2022-08-30,江登木,無,
屏東縣來義鄉南和村,2022-09-02,王自強,無,
屏東縣春日鄉春日村,2022-09-02,尤仕成,無,
屏東縣春日鄉春日村,2022-09-02,江素琴Babi.Paculilj,無,
屏東縣春日鄉古華村,2022-08-31,孫水進,無,
屏東縣春日鄉古華村,2022-09-02,陸清木,無,
屏東縣春日鄉士文村,2022-08-30,程中廣,無,
屏東縣春日鄉士文村,2022-09-01,楊大業,無,
屏東縣春日鄉士文村,2022-09-02,李秋山,無,
屏東縣春日鄉七佳村,2022-08-29,李泰山,無,
屏東縣春日鄉七佳村,2022-08-31,鄞美瑛,無,
屏東縣春日鄉歸崇村,2022-08-29,徐義諒,無,
屏東縣春日鄉歸崇村,2022-09-02,林貴生,無,
屏東縣春日鄉力里村,2022-09-02,簡春福,無,
屏東縣獅子鄉楓林村,2022-08-31,宋銘德,無,
屏東縣獅子鄉楓林村,2022-09-01,熊化文,無,
屏東縣獅子鄉丹路村,2022-09-01,高基銘,無,
屏東縣獅子鄉草埔村,2022-08-29,李秉勝,中國國民黨,
屏東縣獅子鄉草埔村,2022-09-02,湯月軫,無,
屏東縣獅子鄉內文村,2022-08-31,施正順Lulji.Rutalengan,無,
屏東縣獅子鄉竹坑村,2022-08-29,廖光輝,無,
屏東縣獅子鄉竹坑村,2022-08-29,林光正,無,
屏東縣獅子鄉獅子村,2022-08-29,林文旭,無,
屏東縣獅子鄉內獅村,2022-09-01,周秋雄,無,
屏東縣獅子鄉內獅村,2022-09-01,東哲欣,無,
屏東縣獅子鄉南世村,2022-08-29,楊登福Api.Vuruvur,無,
屏東縣牡丹鄉石門村,2022-09-01,張字豪,無,
屏東縣牡丹鄉石門村,2022-09-01,林一江,無,
屏東縣牡丹鄉牡丹村,2022-08-30,張明輝,無,
屏東縣牡丹鄉牡丹村,2022-09-01,何漢明,無,
屏東縣牡丹鄉牡丹村,2022-09-02,林淑貞,無,
屏東縣牡丹鄉東源村,2022-09-01,高江海,無,
屏東縣牡丹鄉旭海村,2022-08-31,潘勳鶴,無,
屏東縣牡丹鄉高士村,2022-08-30,周梅勳,無,
屏東縣牡丹鄉高士村,2022-09-01,余右偉,無,
屏東縣牡丹鄉四林村,2022-08-31,曾美娟,無,
屏東縣牡丹鄉四林村,2022-09-02,莊明雄,無,
宜蘭縣宜蘭市神農里,2022-08-31,郭寶簧,無,
宜蘭縣宜蘭市民權里,2022-08-31,尤榮淋,無,
宜蘭縣宜蘭市民權里,2022-09-01,劉國基,無,
宜蘭縣宜蘭市進士里,2022-08-31,陳正達,無,
宜蘭縣宜蘭市進士里,2022-08-31,林麗玉,無,
宜蘭縣宜蘭市南橋里,2022-08-30,林慶雲,無,
宜蘭縣宜蘭市建業里,2022-08-30,李永,無,
宜蘭縣宜蘭市南津里,2022-08-29,林聰明,無,
宜蘭縣宜蘭市凱旋里,2022-08-30,林振雄,無,
宜蘭縣宜蘭市黎明里,2022-08-31,尤學揚,無,
宜蘭縣宜蘭市黎明里,2022-09-01,林文杰,無,
宜蘭縣宜蘭市東村里,2022-08-31,張鼎哲,無,
宜蘭縣宜蘭市東村里,2022-09-01,林讚生,無,
宜蘭縣宜蘭市延平里,2022-08-31,林水蓮,無,
宜蘭縣宜蘭市延平里,2022-09-02,林子豪,無,
宜蘭縣宜蘭市七張里,2022-08-29,陳雋發,無,
宜蘭縣宜蘭市七張里,2022-09-01,林俊欽,無,
宜蘭縣宜蘭市七張里,2022-09-02,林坤鎮,無,
宜蘭縣宜蘭市慈安里,2022-08-31,曹日宏,無,
宜蘭縣宜蘭市慈安里,2022-08-31,林再添,無,
宜蘭縣宜蘭市新民里,2022-08-31,黃茂林,無,
宜蘭縣宜蘭市新民里,2022-08-31,周玉英,無,
宜蘭縣宜蘭市東門里,2022-08-31,李茂庚,無,
宜蘭縣宜蘭市小東里,2022-08-31,張友端,無,
宜蘭縣宜蘭市小東里,2022-09-01,徐佳庭,無,
宜蘭縣宜蘭市菜園里,2022-08-31,陳俊堯,無,
宜蘭縣宜蘭市菜園里,2022-09-01,林耀明,無,
